gdp_pwt_cur_o,pop_d,pop_o,hostility_level_o,hostility_level_d,common_language,polity_o,polity_d,sanction_threat,sanction_threat_trade,sanction_imposition,sanction_imposition_trade,gdp_wdi_cur_o,gdp_wdi_cap_cur_o,gdp_wdi_const_o,gdp_wdi_cap_const_o,gdp_wdi_cur_d,gdp_wdi_cap_cur_d,gdp_wdi_const_d,gdp_wdi_cap_const_d,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,capital_const_d,capital_const_o,capital_cur_d,capital_cur_o,gdp_pwt_const_d,gdp_pwt_const_o,gdp_pwt_cur_d
340236.1875,12.33668709,3.741931915,0,0,0,-8,5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,3208837077,267.3990565,4470442420,372.5312494,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,1997,1997,tonnes,0,28803.78125,1489711.625,30461.66797,1324650.875,11337.56348,311839.9375,11210.2041
369186.3438,12.67603779,4.087931156,0,0,0,-8,6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,3476094499,282.5670846,4712762649,383.0941888,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,1998,1998,tonnes,2,29210.70508,1529326.375,34800.20703,1416248.875,13062.07813,336112.0938,12943.57031
305148.4063,23.18560791,3.154925108,0,0,1,-8,3,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,93789736842,4043.662051,1.62523E+11,7007.041504,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,1999,1999,tonnes,0,1249093.625,1380140,913275.1875,1160393.5,276254.75,276503.4688,280238.875
309950.3438,23.69890785,3.326031923,0,0,1,-8,3,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,92783947368,3913.428726,1.63364E+11,6890.364148,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,2005,2005,tonnes,0,1286816.625,1413664.25,962316.5625,1212341.75,272638.0625,283097.125,276451.7813
316160.5625,24.19881058,3.507231951,0,0,1,-8,3,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.00846E+11,4165.726104,1.72171E+11,7112.055595,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,2006,2006,tonnes,1,1322455.875,1449518.75,1005069.438,1260097.375,289038.5625,283349.7813,296399.3125
340236.1875,24.68870354,3.741931915,0,0,1,-8,3,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1.10202E+11,4461.847687,1.82138E+11,7374.343049,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,2007,2007,tonnes,0,1360662.75,1489711.625,1050731.5,1324650.875,308279.0313,311839.9375,314081.8125
369186.3438,25.17410851,4.087931156,0,0,1,-8,3,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.24749E+11,4952.212975,1.94493E+11,7720.830429,TM,Detailed trade matrix,21,Brazil,203,Spain,5610,Import Quantity,448,Sweet corn prep or preserved,2008,2008,tonnes,95,1400499.25,1529326.375,1118399.375,1416248.875,338114.9688,336112.0938,346534.0938
305148.4063,1.899256945,3.154925108,0,0,1,-8,6,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,3833993703,2136.440243,7199915048,4012.053604,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,1997,1997,1000 US$,0,34673.61328,1380140,17290.63086,1160393.5,9693.65918,276503.4688,9762.546875
309950.3438,1.933596015,3.326031923,0,0,1,-8,6,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,3476452446,1906.292604,7284726349,3994.537586,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,1998,1998,1000 US$,3,36623.51172,1413664.25,18563.95313,1212341.75,10000.70898,283097.125,10114.48145
316160.5625,1.962146997,3.507231951,0,0,1,-8,6,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,3275669889,1769.17591,7633567219,4122.858435,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,1999,1999,1000 US$,0,38398.19531,1449518.75,19697.14648,1260097.375,10424.76758,283349.7813,10608.18457
340236.1875,1.986534953,3.741931915,0,0,1,-8,6,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,4811994025,2560.774036,7957214772,4234.549936,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,2005,2005,1000 US$,0,39895.40234,1489711.625,20792.875,1324650.875,10445.99902,311839.9375,10590.1416
369186.3438,2.009227991,4.087931156,0,0,1,-8,6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,6480441754,3396.911932,8933529058,4682.768954,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,2006,2006,1000 US$,2,41584.68359,1529326.375,22490.50195,1416248.875,11393.4707,336112.0938,11558.67676
305148.4063,11.35297298,3.154925108,0,0,0,-8,5,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1798374468,158.7049748,3657575695,322.7778579,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,2018,2018,1000 US$,0,49871.61719,1380140,32044.37695,1160393.5,8017.089355,276503.4688,7825.414063
309950.3438,11.77197647,3.326031923,0,0,0,-8,5,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1945327565,165.5405619,3917422331,333.3589188,TM,Detailed trade matrix,21,Brazil,203,Spain,5622,Import Value,448,Sweet corn prep or preserved,2019,2019,1000 US$,17,50452.19922,1413664.25,33099.24219,1212341.75,8778.798828,283097.125,8574.515625
316160.5625,12.20600224,3.507231951,0,0,0,-8,5,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,2170481509,178.0545148,4034910607,331.0021521,TM,Detailed trade matrix,21,Brazil,203,Spain,5910,Export Quantity,448,Sweet corn prep or preserved,1998,1998,tonnes,17,51144.97266,1449518.75,34052.03516,1260097.375,9250.69043,283349.7813,9078.301758
340236.1875,12.65686989,3.741931915,0,0,0,-8,5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2731416346,215.9566573,4248760869,335.9239598,TM,Detailed trade matrix,21,Brazil,203,Spain,5910,Export Quantity,448,Sweet corn prep or preserved,1999,1999,tonnes,5,51677.12109,1489711.625,35104.32031,1324650.875,9606.161133,311839.9375,9480.391602
369186.3438,13.12701225,4.087931156,0,0,0,-8,6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,3052898739,232.5855765,4253009630,324.0162157,TM,Detailed trade matrix,21,Brazil,203,Spain,5910,Export Quantity,448,Sweet corn prep or preserved,2000,2000,tonnes,1,52290.63281,1529326.375,36793.78516,1416248.875,9276.101563,336112.0938,9185.854492
305148.4063,122.3520126,3.154925108,0,0,1,-8,4,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,69448756933,567.930736,1.692E+11,1383.666051,TM,Detailed trade matrix,21,Brazil,203,Spain,5922,Export Value,448,Sweet corn prep or preserved,2000,2000,1000 US$,0,1291938.875,1380140,153266.375,1160393.5,119407.8828,276503.4688,122504.7813
309950.3438,125.4634323,3.326031923,0,0,1,-8,4,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,74030364472,590.381815,1.79213E+11,1429.196527,TM,Detailed trade matrix,21,Brazil,203,Spain,5922,Export Value,448,Sweet corn prep or preserved,2001,2001,1000 US$,1,1255486.375,1413664.25,177639.3281,1212341.75,126921.4297,283097.125,127297.2422
316160.5625,128.6667175,3.507231951,0,0,1,-8,4,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,95385819321,741.7475112,2.06685E+11,1607.238267,TM,Detailed trade matrix,21,Brazil,203,Spain,5922,Export Value,448,Sweet corn prep or preserved,2002,2002,1000 US$,1,1224031.375,1449518.75,213798.8906,1260097.375,154101.4063,283349.7813,157654.9688
340236.1875,131.9725342,3.741931915,0,0,1,-8,4,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,1.04912E+11,795.3862467,2.2187E+11,1682.099989,TM,Detailed trade matrix,21,Brazil,203,Spain,5922,Export Value,448,Sweet corn prep or preserved,2005,2005,1000 US$,15,1201517.5,1489711.625,268992.5,1324650.875,212319.0625,311839.9375,212734.375
369186.3438,135.3936157,4.087931156,0,0,1,-8,4,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.36386E+11,1007.874328,2.42394E+11,1791.261545,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,1997,1997,tonnes,0,1241963,1529326.375,397620.0313,1416248.875,309141.5,336112.0938,311791.75
305148.4063,5.026795864,3.154925108,0,0,1,-8,8,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,5107329007,1007.501429,6560849205,1294.231278,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,1998,1998,tonnes,1,71135.5,1380140,60355.625,1160393.5,17942.71094,276503.4688,17966.67969
309950.3438,5.100749969,3.326031923,0,0,1,-8,8,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,5323146566,1034.551588,6755105685,1312.852319,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,1999,1999,tonnes,1,72720.13281,1413664.25,62955.21875,1212341.75,18325.23438,283097.125,18305.19336
316160.5625,5.171733856,3.507231951,0,0,1,-8,8,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,5224213018,1000.935948,6806035054,1304.006005,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,2001,2001,tonnes,0,73976.875,1449518.75,64924.20313,1260097.375,18247.38477,283349.7813,18313.8457
340236.1875,5.240879059,3.741931915,0,0,1,-8,8,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,5322454926,1005.732473,6977597019,1318.488556,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,2003,2003,tonnes,1,75182.9375,1489711.625,67489.27344,1324650.875,18636.24414,311839.9375,18798.55664
369186.3438,5.309702873,4.087931156,0,0,1,-8,8,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,5795568205,1080.268112,7348258871,1369.68274,TM,Detailed trade matrix,21,Brazil,207,Suriname,5910,Export Quantity,448,Sweet corn prep or preserved,2004,2004,tonnes,12,76553.13281,1529326.375,71511.99219,1416248.875,19302.56836,336112.0938,19456.47852
305148.4063,15.92618847,3.154925108,0,0,0,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,4.16443E+11,26149.41108,7.39505E+11,46435.21451,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,1997,1997,1000 US$,1,2877759,1380140,1630074.375,1160393.5,593633.875,276503.4688,632444.9375
309950.3438,16.01811409,3.326031923,0,0,0,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,4.31213E+11,26873.27593,7.56713E+11,47158.42354,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,1998,1998,1000 US$,1,2942667.5,1413664.25,1635143.75,1212341.75,601504.625,283097.125,637052.9375
316160.5625,16.11035538,3.507231951,0,0,0,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,4.71614E+11,29204.03983,7.58357E+11,46960.18473,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,1999,1999,1000 US$,1,2995520.25,1449518.75,1672688.125,1260097.375,601765.8125,283349.7813,641393.625
340236.1875,16.20095062,3.741931915,0,0,0,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,5.78792E+11,35672.2066,7.59537E+11,46811.88931,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2001,2001,1000 US$,0,3043404.25,1489711.625,1760987.125,1324650.875,602660.8125,311839.9375,636017.6875
369186.3438,16.28718185,4.087931156,0,0,0,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,6.57172E+11,40362.39478,7.74613E+11,47575.47926,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2003,2003,1000 US$,1,3089207.25,1529326.375,1885993.25,1416248.875,614403.1875,336112.0938,647006.1875
305148.4063,4.499367237,3.154925108,0,0,0,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,1.71247E+11,38131.46061,3.66702E+11,81653.34488,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2004,2004,1000 US$,11,949101.0625,1380140,584252.75,1160393.5,222802.4688,276503.4688,242029.8906
309950.3438,4.523145199,3.326031923,0,0,0,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,1.73972E+11,38542.7151,3.74311E+11,82926.76868,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2005,2005,1000 US$,2,965751.75,1413664.25,603584,1212341.75,225320.125,283097.125,240502.4063
316160.5625,4.546019077,3.507231951,0,0,0,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,1.95524E+11,43084.47247,3.79724E+11,83673.63733,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2006,2006,1000 US$,1,981018.75,1449518.75,606174.3125,1260097.375,216917.1875,283349.7813,238350.3438
340236.1875,4.57010603,3.741931915,0,0,0,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,2.28859E+11,50134.89077,3.8318E+11,83941.36558,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2010,2010,1000 US$,1,995555.875,1489711.625,631015.3125,1324650.875,233656.5313,311839.9375,248531.8906
369186.3438,4.598214149,4.087931156,0,0,0,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,2.64512E+11,57603.83602,3.9839E+11,86759.14196,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2013,2013,1000 US$,1,1014575.688,1529326.375,689745.1875,1416248.875,249489.5156,336112.0938,268756.3125
305148.4063,23.74091148,3.154925108,0,0,1,-8,6,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,5494252208,229.4902871,10899840167,455.2771432,TM,Detailed trade matrix,21,Brazil,207,Suriname,5922,Export Value,448,Sweet corn prep or preserved,2019,2019,1000 US$,6,102782.5703,1380140,86485.28906,1160393.5,32799.08984,276503.4688,32720.67773
309950.3438,24.1617775,3.326031923,0,0,1,-8,6,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,6007055042,246.725629,11423020739,469.1736562,TM,Detailed trade matrix,21,Brazil,210,Sweden,5910,Export Quantity,448,Sweet corn prep or preserved,2003,2003,tonnes,83,109313.3359,1413664.25,88236.88281,1212341.75,31287.62305,283097.125,31331.49609
316160.5625,24.5663414,3.507231951,0,0,1,-8,-6,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,6050875807,244.7208237,11436744719,462.5461963,TM,Detailed trade matrix,21,Brazil,210,Sweden,5922,Export Value,448,Sweet corn prep or preserved,2003,2003,1000 US$,53,115707.1406,1449518.75,89956.34375,1260097.375,31177.82422,283349.7813,31334.98047
340236.1875,24.95062256,3.741931915,0,0,1,-8,-6,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,6330473097,252.4024323,11887928617,473.9838638,TM,Detailed trade matrix,21,Brazil,211,Switzerland,5910,Export Quantity,448,Sweet corn prep or preserved,2005,2005,tonnes,0,122315.2813,1489711.625,93547.19531,1324650.875,34316.44922,311839.9375,34507.96094
369186.3438,25.30944824,4.087931156,0,0,1,-8,-6,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,7273938315,286.1575938,12444593149,489.5717666,TM,Detailed trade matrix,21,Brazil,211,Switzerland,5910,Export Quantity,448,Sweet corn prep or preserved,2018,2018,tonnes,0,128991.8359,1529326.375,99809.57031,1416248.875,33348.09375,336112.0938,33541.63672
305148.4063,3.858999014,3.154925108,0,0,1,-8,10,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,52623281957,13641.10272,1.13317E+11,29374.113,TM,Detailed trade matrix,21,Brazil,208,Tajikistan,5922,Export Value,448,Sweet corn prep or preserved,2011,2011,1000 US$,10,287002.8125,1380140,243364.5156,1160393.5,102149.2266,276503.4688,102486.8672
309950.3438,3.907932997,3.326031923,0,0,1,-8,10,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,53872425917,13882.85683,1.17248E+11,30214.63507,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,1997,1997,tonnes,122,295598.4688,1413664.25,256581.25,1212341.75,105350.7266,283097.125,105838.1797
316160.5625,3.963206053,3.507231951,0,0,1,-8,10,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,66627729311,16874.18749,1.22735E+11,31084.07435,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,1998,1998,tonnes,85,305176.9688,1449518.75,269516.5938,1260097.375,108293.5469,283349.7813,109141.9922
340236.1875,4.022068977,3.741931915,0,0,1,-8,10,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,88250885550,21913.70817,1.28336E+11,31867.30378,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,1999,1999,tonnes,46,317165.2188,1489711.625,278166.0938,1324650.875,111822.2031,311839.9375,112074.7891
369186.3438,4.080438137,4.087931156,0,0,1,-8,10,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,1.03905E+11,25420.23488,1.33513E+11,32663.71532,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2000,2000,tonnes,95,330137.3438,1529326.375,293467,1416248.875,112905.3516,336112.0938,113032.5703
305148.4063,2.267991066,3.154925108,0,0,1,-8,-9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,19507412224,8601.25417,42407802341,18698.54815,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2001,2001,tonnes,111,241831.7656,1380140,66205.92969,1160393.5,38725.38672,276503.4688,41711.12109
309950.3438,2.29478693,3.326031923,0,0,1,-8,-9,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,19452015605,8475.964136,44308712614,19306.94827,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2002,2002,tonnes,94,247319.1719,1413664.25,78859.125,1212341.75,42977.03125,283097.125,45340.82422
316160.5625,2.334285021,3.507231951,0,0,1,-8,-8,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,20142782835,8626.984097,43821066320,18768.19332,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2003,2003,tonnes,32,253932.25,1449518.75,96094.20313,1260097.375,43173.88672,283349.7813,47188.43359
340236.1875,2.385255098,3.741931915,0,0,1,-8,-8,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,21633810143,9066.347498,42651495449,17874.48796,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2004,2004,tonnes,22,263745.4688,1489711.625,121300.8203,1324650.875,51004.24609,311839.9375,54380.27344
369186.3438,2.444751024,4.087931156,0,0,1,-8,-8,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,24763589077,10126.1161,43202600780,17666.03985,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2005,2005,tonnes,32,276799.7813,1529326.375,155787.2813,1416248.875,63100.94531,336112.0938,68197.47656
305148.4063,138.5232849,3.154925108,0,0,1,-8,-6,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,73952374970,519.5343268,1.17395E+11,824.7328639,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2006,2006,tonnes,23,1066885.625,1380140,531659.75,1160393.5,377821.125,276503.4688,369917.1875
309950.3438,141.6014404,3.326031923,0,0,1,-8,-6,0,0,0,0,1.03312E+11,31280.78428,2.01008E+11,60861.266,72309738921,495.3454616,1.19723E+11,820.1403132,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2007,2007,tonnes,46,1094615,1413664.25,573370.0625,1212341.75,380871.0313,283097.125,373040.25
316160.5625,144.6541443,3.507231951,0,0,1,-8,-5,0,0,0,0,1.09816E+11,31567.47371,2.05899E+11,59187.20693,72306820396,483.4969271,1.23583E+11,826.3684199,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2008,2008,tonnes,13,1120458.625,1449518.75,615544,1260097.375,397238.5,283349.7813,389407.5313
340236.1875,147.7033997,3.741931915,0,0,1,-8,-5,0,0,0,0,1.24346E+11,33499.09375,2.24019E+11,60351.14005,83244801093,543.7518258,1.29572E+11,846.3618169,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2009,2009,tonnes,0,1148438.25,1489711.625,669721.125,1324650.875,409949.8438,311839.9375,402061.3125
369186.3438,150.780304,4.087931156,0,0,1,-8,-5,0,0,0,0,1.47824E+11,36333.24984,2.4545E+11,60328.32053,97977766198,625.3978597,1.3912E+11,888.0112856,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2010,2010,tonnes,35,1169098.75,1529326.375,737695.75,1416248.875,444283.8125,336112.0938,435262.7813
305148.4063,3.030347109,3.154925108,0,0,1,-8,9,0,0,0,0,1.04337E+11,33291.41937,1.98234E+11,63251.52299,12304115000,4060.324493,16647538296,5493.64237,TM,Detailed trade matrix,21,Brazil,216,Thailand,5610,Import Quantity,448,Sweet corn prep or preserved,2011,2011,tonnes,0,80947.60156,1380140,50276.86719,1160393.5,27905.47656,276503.4688,28592.12891
